Gene_ID	0	1	2	3	4	5	6	7	8	9
A1BG	0.12088860484601288	0.1741362364189202	0.11157485760312068	0.3300930895596388	0.17696788971995672	0.1056497426630922	0.1620222656028296	0.15307791540552618	0.1482030389688115	0.1696474632599304
A2M	0.16532746141424826	0.08907690235654132	0.141987046298041	0.19055245638521687	0.1679748255088992	0.13455059053775653	0.20646409660573145	0.13952912928883662	0.16478567267711902	0.20868248659366206
AAAS	0.09237931460413487	0.14949295795620987	0.09574463122626777	0.13225281643328976	0.09215833458837076	0.092022984498266	0.06824828419487479	0.1641527933517411	0.1074615294089866	0.2138767131237946
AACS	0.2428348716254484	0.2856878753885479	0.28814588952136005	0.1677017309917159	0.2719662021194029	0.1763399628549648	0.15604145728892058	0.148465483366595	0.18727230660953548	0.23837400323786825
AAK1	0.1803673182228964	0.15324957574616566	0.2003582271361596	0.14928176975745835	0.18748764527047934	0.1964376494457329	0.13677538292837838	0.18643448437504656	0.19102573385303173	0.14478826302136372
AAMDC	0.2404038978513428	0.15865829159744482	0.16285360377436034	0.19654825136224469	0.12464511140825445	0.1602467561002233	0.19818795889273386	0.18181012635118696	0.1385353647362391	0.1699016733277513
AAMP	0.22499922002726516	0.23745599284440716	0.25518106156062803	0.29443530471223056	0.21896486042064814	0.1644630203683899	0.2208834582154048	0.2495123048962884	0.21130253152474346	0.2096482458194344
AAR2	0.13867430130685982	0.17772205145119002	0.15469695373784448	0.21081949677763184	0.1854935086241318	0.1426309988890324	0.22041274042527995	0.11581979216128425	0.13454353960674495	0.2705455286860582
AARS	0.13925188800601473	0.2209615420072547	0.14401877519499956	0.2675485991465442	0.1619813978832188	0.14972723923271142	0.20657194590113054	0.20180675804276205	0.1718915584376636	0.2516998191859645
AARS2	0.1171477366407431	0.10090384856527666	0.1851915585980047	0.1558158333008797	0.10965674722381323	0.1902087244915444	0.10075028440541556	0.13755845606637815	0.12386103139825977	0.15476227307834642
AARSD1	0.15572158183479787	0.1319567795150345	0.15065387869492616	0.1862047463028665	0.12807855203053412	0.17994808667248752	0.19383448365538075	0.1600573395829243	0.14548085081963866	0.2833087205394865
AASDHPPT	0.08598707026121649	0.14254861761659027	0.19396043918496564	0.13643204534626382	0.12990074912277216	0.12835232457317786	0.10118372204902966	0.15275027095577154	0.14092970235026206	0.14733534694402325
AASS	0.20477418204093925	0.1479166511170165	0.15710118319195726	0.2350980831465285	0.094299772067052	0.19283036715423635	0.13924387815061706	0.137078849676915	0.11244434335926552	0.2399576768999108
AATF	0.19078451000578736	0.2555334353565264	0.1868013794509908	0.21343286520836807	0.1443124242284604	0.12902285695529994	0.1813056624137987	0.1385962386042787	0.16470835785868826	0.13309407727813385
ABAT	0.19455570431769376	0.20841036685657585	0.18709945639383724	0.24170069653110174	0.12378694854220665	0.24359268821672894	0.24213151810532985	0.16413995598692935	0.2694739975774135	0.1679159365588061
ABCA1	0.2453745754802662	0.17044501796228725	0.07530688713876676	0.17506133187239695	0.17426413919915135	0.1775527394215413	0.17282320353220296	0.18691980515303167	0.19122164380374826	0.19346420281909588
ABCB10	0.2589562098180727	0.2352344795731757	0.19593851030150355	0.22059558073204816	0.15432678634659364	0.09536536682493754	0.2358288452976312	0.15145182157486986	0.1508889364763834	0.2457183518501745
ABCB6	0.1795129823194064	0.2515895074502875	0.20046421439628528	0.2606616553977885	0.15105003701135514	0.16622027861233754	0.19738461027543286	0.15741300045821272	0.17688206984052252	0.19170952521981469
ABCB7	0.23012193831749594	0.22880360375765715	0.1425248766230447	0.21789278055713912	0.2171625778920359	0.16750053101798285	0.2154945472273888	0.18863555185622896	0.1980669655907713	0.1740715879982329
ABCB8	0.12216267800346613	0.15702533061765347	0.07512698402606605	0.09722654936959363	0.10893543008783753	0.09621077875839812	0.14618426799963324	0.1111187208953892	0.14208504065754166	0.09198475701366733
ABCC1	0.18180639247318686	0.16867675018542244	0.09409332570388287	0.2281323938512691	0.1267304073651748	0.13121029401594786	0.0945562082568285	0.10513560989270446	0.1102938863073803	0.08987586298850099
ABCC3	0.05369915631967124	0.13823535685995908	0.13912681644113525	0.12053371843094228	0.2217851313337484	0.10457311142287697	0.08931355298654413	0.0998588416739939	0.13469736863216958	0.15265230775997374
ABCC4	0.21102862465101468	0.1753276853321252	0.2125524158313	0.14055645401224126	0.2030283782253962	0.2022599737538124	0.15959348859673486	0.16280797791316498	0.15221754942515772	0.14023848677992287
ABCD1	0.1294905799158207	0.2524316023395565	0.1217547901609132	0.24868753514656736	0.1831334069204168	0.21371874895526527	0.20013457917533384	0.14430273618712353	0.16441285139592532	0.11600617777118814
ABCD3	0.1974854373645112	0.1040036025920212	0.16580184694477818	0.11965582399384862	0.2275712531993029	0.1951010490732891	0.16458791080973784	0.2447945795205098	0.1478205743229129	0.21242420969775425
ABCD4	0.08338963833962956	0.17031626058319566	0.18400193787710328	0.27668535809921385	0.16803487865221728	0.3456961604396127	0.05939459960586462	0.10049399152177887		0.2925497413780425
ABCE1	0.20552084168712745	0.22879416729100185	0.12664631860151335	0.2350626111079959	0.18833946211714936	0.14134708834357698	0.2152515478941376	0.20677062021473075	0.13198814254430516	0.1357223734262729
ABCF1	0.20822287421917773	0.21407538044190044	0.15332999899335426	0.1874936106792432	0.19957761089934992	0.15018870090199876	0.19512766809921575	0.1648645297135118	0.1868955950747524	0.2267772620822222
ABCF2	0.1370686484760954	0.24054186262085034	0.1951490842783921	0.14973491287595286	0.17996294036987842	0.2236946046956481	0.19460966476356967	0.22840287196750825	0.1830933881512466	0.12798307536421746
ABCF3	0.15363379896510065	0.1130016843211131	0.1386021020940088	0.14633605756899365	0.17751512571363684	0.1416990671522777	0.17237706750201676	0.1321142793418246	0.14033277861616572	0.1869890818936558
ABHD10	0.1242097195209144	0.1918604788801196	0.16837603014919125	0.2008557091722597	0.1916220879811173	0.1723624279167862	0.18039908978529448	0.22970170048854735	0.13644227463267108	0.15691050284288205
ABHD11	0.22493594618896998	0.20379433849199272	0.18222453917104173	0.1479026074467577	0.1994327205889238	0.17747058072318442	0.2037321625654468	0.18895490315517052	0.2638731551773401	0.1927152965927696
ABHD12	0.1452050357706412	0.13337654107433278	0.17444611032783286	0.13514590418099218	0.16456777993576255	0.18060816184438014	0.12628085396116304	0.17762187354529804	0.30044934165471165	0.21735635239747564
ABHD14B	0.18797572926625056	0.24651112052550525	0.2608287666599127	0.22644677937116545	0.2944834805171095	0.22007591702763632	0.2028665419102485	0.2252522395428345	0.1863898802410517	0.2470545248883056
ABHD16A	0.19920818647719526	0.15797140476967214	0.2384781124462879	0.1702668625554067	0.19714239297921046	0.20564088258334676	0.21179087367061492	0.14419909925142982	0.2141577908052229	0.18064780642164086
ABHD5	0.24445654966698185	0.1532503224376358	0.08319038524141634		0.21372035843689174	0.16719366531836555	0.11779287177804293	0.11779287177804293	0.3645644216680856	0.4282963211204069
ABI1	0.21233104418872614	0.09731600298289546	0.13728661078724527	0.10971438458885306	0.12072233523230284	0.13571521403702053	0.16858922702676338	0.0875145223772714	0.1040119243425578	0.16139036620904346
ABI2	0.16069741943975133	0.15703871366143454	0.2279249164600225	0.1700632814206527	0.24698886096667114	0.20397036215944428	0.26000237620529565	0.22652987992557425	0.1612506317026488	0.1626961273493801
ABI3	0.19799668479715365	0.13339392392889893	0.15467379329124006	0.16494485381277654	0.13052861575577246	0.11993151261336955	0.18547329019727488	0.1575519600645671	0.09897191289182798	0.1701780076718926
ABI3BP	0.2090695791582864	0.14912252210310914	0.19445803077735133	0.1451701592416174	0.1355629768828657	0.15031533729526908	0.2235400267436197	0.1712978109139531	0.16323763307759645	0.18963947551688007
ABLIM1	0.18070312364607552	0.210412198584086	0.1513550101187775	0.16502944465044944	0.12247953555204552	0.19595845233027093	0.21178452560852204	0.13547561100948974	0.13841019135519714	0.2231727473324158
ABR	0.12772224359901976	0.20302441189917236	0.20345529423604602	0.13551081028376966	0.15218739564579856	0.1328010943935577	0.1092728435797842	0.24995347638803556	0.1392049587797277	0.10539625988605393
ABRACL	0.16732383996780698	0.19702326772339224	0.17052579805107593	0.1692546983155642	0.09131925076455867	0.1276729759340608	0.12398082775649732	0.10245440540377514	0.21685574868822705	0.16821501149990936
ABRAXAS1	0.21028811373783324	0.11810139930084675	0.14368165593483992	0.1605903950130266	0.17107651281178046	0.19554204648908505	0.22331476442111808	0.12346093235027822	0.1123619477760474	0.1914899246144928
ABRAXAS2	0.2190247528707137	0.0861537784633958	0.19113800637478745	0.17775315565699654	0.15270526245668914	0.17170598206909127	0.17784973096776308	0.10892273509601848	0.13295965255430642	0.2338248793757961
ABT1	0.18564808274800956	0.0999552645561543	0.07100512055030002	0.11410760833785576	0.15772222846810946	0.13725351928960342	0.12221175965618812	0.1124896305942605	0.11818772619921833	0.16409762121969393
ACAA1	0.20617321615057355	0.16300912279009247	0.19258355946836828	0.15247257833142294	0.10920555184330123	0.11321823404632933	0.15556326009528834	0.14838013315075252	0.16058441450225902	0.14646285254069866
ACAA2	0.20829985170658424	0.237688278054757	0.12180245437746275	0.15271770431551493	0.19359516679461866	0.14919546778010662	0.21384740277244568	0.20990531205497195	0.20598236316189186	0.2038388824383214
ACACA	0.1645943071459549	0.1216363591353636	0.15114158523077206	0.09645447725601383	0.17297635124277444	0.1617384387381983	0.13972178184265235	0.09722818636527962	0.13243416889627474	0.13009500690025175
ACAD10	0.14349199861250153	0.18887748289262726	0.11649011018682845	0.1844392188122254	0.2523512051898276	0.049394093666626816	0.1726183047990869	0.11187602886744533	0.19741249643107425	0.15482631030773836
ACAD8	0.18393075759742866	0.1456992204230236	0.14075333310704605	0.2638763914781396	0.2160416916260083	0.14330698037625555	0.20771936440850092	0.2367297193975261	0.23437298146000896	0.14896407603127676
ACAD9	0.2608901311995239	0.21307505656720666	0.22009120346399333	0.1935636041783725	0.2188850778361344	0.22204990704186434	0.28454915837743	0.1586498046819817	0.15632926798799676	0.2064168321320212
ACADM	0.20905037267215584	0.17557873403950414	0.2027399676232501	0.0750695573457822	0.11449790950729075	0.2297644145950248	0.14507330556791534	0.2081925610089774	0.15605635867734746	0.11702284775107567
ACADS	0.2531513003875361	0.17237715058615186	0.19483791428372535	0.233185533332786	0.20382814932906093	0.23775898927972303	0.2521794383128774	0.1298502642541996	0.14290231453428576	0.2251817999938256
ACADSB	0.16267524413500573	0.19517614756051907	0.12912041337169136	0.19072301071079287	0.17981388939821782	0.1517452773910418	0.11494382551214448	0.16419274381416568	0.17145847583885004	0.1424306332415193
ACADVL	0.24260221335842386	0.2066089739891702	0.19177272752241226	0.2049604322864104	0.13637214357377886	0.17224197337335126	0.1604559828319277	0.14378655435771842	0.2597586069466532	0.2011384333478565
ACAP2	0.2632557225478751	0.2435337801706939	0.19719534464935948	0.2130332130123989	0.2426866473792569	0.1268915751818756	0.2282893390009181	0.1293358593184934	0.17187252494490793	0.1491022107453656
ACAT1	0.14139483040272188	0.14941289155713092	0.1747409773236876	0.19481965002613266	0.1764336064912742	0.1918763467815725	0.16505373536500745	0.22672507196965366	0.1945199435019368	0.15591729960507555
ACAT2	0.09322872972424397	0.19608263948928853	0.2449645217839677	0.12465399995250395	0.1154777003828878	0.1990419892964654	0.2267815179953521	0.1924742274977906	0.2038825423414032	0.19015910479303932
ACBD3	0.15018526701080767	0.16104577721361726	0.16382308358656605	0.15701804359101826	0.10739017650803392	0.1105870658968211	0.11691980601033923	0.11001094315352848	0.13999976166816558	0.15274600091201104
ACBD5	0.23984030181347546	0.1393672642788273	0.18480506099965535	0.07924205243721569	0.07612889544882782	0.22958858124863785	0.15649694188469832	0.1495138157142596	0.16483435437396698	0.16145366881219125
ACBD6	0.10074527698728908	0.07712153710764134	0.1279753637660817	0.11499938414559698	0.10908436275104136	0.11207460475928624	0.1282221360173369	0.08976065707378827	0.09044838081171644	0.09074533521547076
ACBD7	0.11303622277869199	0.15361205168791595	0.13857540178906286	0.15560024065589184	0.1155267154751224	0.12565086936459324	0.1878502157016968	0.1711077257115148	0.2253215158624089	0.13638901717518942
ACE	0.1593832263507597	0.22446650364404253	0.25633756909916305	0.17624220507203506	0.2413273799074957	0.2527262846625272	0.18549984077570425	0.12667936947123512	0.15859396067103168	0.2163983391291497
ACIN1	0.16813953840091925	0.138118171541151	0.18052547970714644	0.1254225897163524	0.13729331841179684	0.1686032261242516	0.20980935241078	0.27992859760848543	0.11784416445069247	0.18915039826326305
ACLY	0.25003689091887343	0.20039557972969868	0.2443253367942127	0.2230242881604976	0.2398410965703953	0.2483242743928189	0.21299038608929965	0.20675891226532125	0.2349621769328021	0.1668106594779392
ACO1	0.12684042763443593	0.138170401178853	0.16682355121623246	0.13924669630146974	0.11132589841406236	0.1709518809585448	0.14830540052800426	0.18751785055582154	0.11606377839192195	0.09514796558894326
ACO2	0.20348749532078894	0.21349891286777356	0.2133878247838778	0.09906808296115603	0.15967395928070746	0.1471404968069112	0.2110070970340977	0.16033173509998686	0.2461449113337905	0.2250068488679768
ACOT11	0.1367894592149275	0.2109732411625703	0.11851255626602708	0.09603509979164468	0.09982917726330963	0.17688887752716514	0.1464835426353956	0.2068973109057142	0.1820121314001549	0.3055787730344211
ACOT13	0.22784953272455105	0.2485919364494829	0.15084518894765678	0.09934703145729457	0.14649243659775976	0.19241200901144115	0.10447228564692196	0.2293453784518952	0.2612405112480097	0.2087895975301059
ACOT7	0.1951347834156272	0.1991210265630747	0.15558995705515166	0.223370185492306	0.16004714315195467	0.17110749593572264	0.1987572130738093	0.2091526074482119	0.20190933899678964	0.17968774164736756
ACOT8	0.1528583650251958	0.10765280122342287	0.1627529396952961	0.11772809974418533	0.07712270725836398	0.08775112343229953	0.1457161555681652	0.09065664520238832	0.06227130786264455	0.10960155022514048
ACOT9	0.13334297221633218	0.1849186286939545	0.06593563649653107	0.1195702793975922	0.13190776284982836	0.11501204884207285	0.11785772706658836	0.14791165966849948	0.10775560169158764	0.20280036586870046
ACOX1	0.1622928718468824	0.20508762243251416	0.1722865226637479	0.24601858283444125	0.1412206363258854	0.15210702885518987	0.20468427846588103	0.1994202415988815	0.19050944288048394	0.09946398202248698
ACOX3	0.19092649367602813	0.14995093844829208	0.2344379783704561	0.14169505204477162	0.21427736334681366	0.18668047796791373	0.15043907308801338	0.16486492185411053	0.1525000251784019	0.22017684020612469
ACP1	0.21993014885455456	0.2484989663501248	0.15129866783054916	0.193530057963694	0.19227056806530196	0.30838224909379197	0.1732450448009318	0.20598121077040374	0.13018027122191148	0.2303930337565707
ACP2	0.26651542648316456	0.1313210391118154	0.10265374511874199	0.05364880850369249	0.1111401196285758	0.14454814219049328	0.08962439454406163	0.08518711401328577	0.09399693393797416	0.1333790704567909
ACP5	0.18678017941959754	0.04511122230299836	0.1840813390161188	0.08159106559559466	0.09335368665678508	0.10072581709707902	0.11279287239332696	0.11937736162712838	0.08531788241348769	0.16266912829639665
ACP6	0.1429085152438852	0.14187669837160533	0.19785613906811564	0.11822682412268648	0.16115561859108388	0.3010226468607681	0.2004952052353356	0.14978638862176155	0.14509831412651716	0.14592814294308906
ACPP	0.11331257579487572	0.1027189510429389	0.1568547275959637	0.10863917866069378	0.1637272993306887	0.14806716474364634	0.16641226625224734	0.15476797191814015	0.15864708656369292	0.19245196345239715
ACSF2	0.10281067571593876	0.19063100534822647	0.19482318980620936	0.20596729523018195	0.10850431817969924	0.17279392476227362	0.15636087065385607	0.1331270228043066	0.1893127698896775	0.18153110705543202
ACSF3	0.20890202618875975	0.1183584639076633	0.17110936546774586	0.14428529044021884	0.1554954285706444	0.17270542316554668	0.1375814206563645	0.17646521420023334	0.13996834170613226	0.14594402984635235
ACSL1	0.10698330224221224	0.24482448488863065	0.16023783293905738	0.10786149672376033	0.10587684010181968	0.18613253160383514	0.15279165124252733	0.18984584446931788	0.16761927690030168	0.22964406004430846
ACSL3	0.22045949361082814	0.17297451350739934	0.22311612162244004	0.13082683732282208	0.09776388258539212	0.1511689791154117	0.13984929139169472	0.097120569425987	0.2139570280358865	0.1362030561629414
ACSL4	0.1546665722283042	0.13358349728680685	0.06359467908114506	0.2283462870590116	0.2258207002559927	0.05324673796804768	0.1784638622453426	0.1568555327129356	0.1886533258750052	0.1665803792983417
ACSL5	0.20026923812267775	0.18237914692665613	0.18755575290232185	0.14116244522320873	0.16907267333262274	0.16235038046542594	0.20041838624321826	0.19095263350645536	0.189606202388486	0.12999077700608566
ACSM3	0.14800261198240056	0.1322029618575558	0.16256438372697968	0.2048183000716392	0.15109129193649873	0.14014724131809986	0.15016139996830555	0.09099901116743432	0.20740363165313344	0.188380131899592
ACSS1	0.2389256548933695	0.24102962268362976	0.20755870065607815	0.23695742611282514	0.26679916920575064	0.2550251105241767	0.2312648653299147	0.24565693663619806	0.15640155000209624	0.1649042088689278
ACSS2	0.2494859791034088	0.21565517729906208	0.2693395823971102	0.2269798451403967	0.20531087011670252	0.19830612457470811	0.19089005502306194	0.18677344908132384	0.2282023938801085	0.18902844243148126
ACSS3	0.21529642358040885	0.11793677554340358	0.162638840821672	0.20439639635168172	0.17193226789516286	0.20265843930217256	0.20038105992620805	0.23730958025188806	0.1764025493383626	0.12675069777981215
ACTA1	0.17559368336801112	0.14657604536276547	0.21494690208514608	0.09525044675861928	0.13547217238808246	0.10913715919714492	0.12113861382799478	0.12437132624038423	0.1581536415830991	0.13951932833527014
ACTBL2	0.0303502586498268	0.1551669992543404	0.09118165015996564	0.08303559217473729	0.13746691847627648	0.10005201642439944	0.0784741304668929	0.08321968864779586	0.20399465057707197	0.13759228070876284
ACTG1	0.20890425341300173	0.12637265141100018	0.23611297961785066	0.15510069173797086	0.1059510513661468	0.2248143014196637	0.1408453553990632	0.1581536914307436	0.128004404231009	0.08933048624375277
ACTL6A	0.1325247362392733	0.08578800866789194	0.2178910839130396	0.16584246578281553	0.12287597273510392	0.20601584403500064	0.12673685539031382	0.1356599788622456	0.18348936565043725	0.1310217648777911
ACTL8	0.11957992066312065	0.15205081660197695	0.1695108912693152	0.08735207039531966	0.05448674745015106	0.181702833148107	0.13763348290086871	0.12042608248170347	0.28840171572931417	0.1382270145074229
ACTN1	0.2315586292784121	0.2608716239462088	0.237321906712802	0.18082983438364625	0.3319742431105416	0.20051686954112835	0.22085146369916847	0.2299440309107261	0.2845533585111275	0.2181509252069452
ACTN4	0.11015926687159068	0.09583343393323547	0.10585555016955693	0.09123496917156576	0.16173652053122373	0.11389173547981064	0.21734240079031789	0.1140445527844952	0.23101157789166896	0.1910650381806972
ACTR10	0.2313857027144995	0.08891584357082119	0.2595163357660678	0.1177076014014342	0.1938145750372804	0.10878376987946924	0.10384979092776854	0.10604045053560593	0.1759423881196754	0.06369080846843764
ACTR1A	0.14383785654766967	0.1297074024938422	0.1717740974748346	0.17601284370213222	0.1868227727588664	0.1853409068260072	0.19015988278347	0.2315698205815611	0.14119958948712705	0.19519776749476864
ACTR1B	0.10952536993665443	0.1524935821924609	0.17939379671106342	0.18371829904053089	0.19143155039264426	0.20532929939688327	0.162150435621067	0.10285815583592044	0.09689162438244997	0.1036786087423632
ACTR2	0.2004631777507764	0.1888161029816452	0.23034287877967305	0.22342426631876966	0.22444958800239764	0.14269766257017388	0.23935769057821155	0.23663484731809065	0.17785719524881674	0.18535578369646916
ACTR3	0.18492386793075974	0.1997945725246168	0.18260380079124008	0.2357651792168373	0.24894398357800454	0.2498507348984055	0.1614565406339607	0.21667680270803585	0.21505730467181164	0.1791244016999273
ACTR3B	0.1576936470793756	0.23387108234819715	0.17386503937563444	0.23943141714732305	0.19165556510424508	0.13570514603335018	0.15085166631608954	0.1847018368764256	0.16118459644941754	0.10048820067318866
ACTR5	0.2042674361970862	0.15433113226139655	0.12769920248243946	0.2870646947698623	0.1336685868834031	0.24876826144080916	0.1913599404508044	0.13202169550387613	0.1287245014859773	0.2001687190088898
ACTR6	0.2141961321537128	0.2726755761843945	0.26724868091721554	0.2087054311053395	0.1763247812084274	0.1919078029458108	0.09264261644576792	0.1866596608078913	0.1181976172429698	0.2911164491246038
ACTR8	0.2289977618514304	0.1622610653846785	0.21461098699608264	0.17255933894682007	0.2155464905540764	0.13349067398420858	0.16874456974913446	0.16512234408222132	0.27719363042500345	0.15114593507987426
ACY1	0.1788347724125339	0.17465047510795614	0.17600744469327145	0.18870335816320372	0.16093819309891302	0.26352160511619505	0.11870217021080218	0.16624031914143264	0.12767028918972992	0.1964397445785911
ACYP1	0.17583839628532985	0.10228809456493762	0.14501382491478573	0.18769626329333144	0.13490693165750053	0.1027452825954531	0.17963969697389678	0.17645706321408464	0.14723346839764076	0.14709330004851445
ACYP2	0.1996545602520111	0.13660744921351453	0.1458314789145586	0.13567707191469838	0.21370442225289749	0.2373369777459468	0.16128707126923966	0.1656209406692358	0.2359325591771761	0.16863356720166373
ADA	0.13009808329413272	0.19615918679586644	0.20518713100518726	0.13789425143927686	0.16262179963822138	0.1939634824515376	0.16912789496146696	0.22955405507324655	0.2508187918843516	0.16613537963321234
ADA2	0.17561203945283507	0.1713110261188774	0.08086938433599601	0.2375332135522909	0.1585590700554321	0.18976408216718552	0.1143886177787737	0.14989961109772182	0.09763981528580183	0.25367063679936985
ADAL	0.25676289582116146	0.17979541539667893	0.13541765027218075	0.19594535771255167	0.22210915111495086	0.1936154254229456	0.20556606756552367	0.1568128251030936	0.2598013681827917	0.11668442573318465
ADAM10	0.15284904993441267	0.17068163669621805	0.17359779932043706	0.16290927341359535	0.1518716618493342	0.19829157938582245	0.15366328607521024	0.15348110362940046	0.18773274825197175	0.10140272794184972
ADAM15	0.1118137960728997	0.1712804820087215	0.1590242690880574	0.2074497638664765	0.2314234347422309	0.25752387006532684	0.07962108960429026	0.3409775604070593	0.1266851022611151	0.13523654272245814
ADAM17	0.14468366861146667	0.1747687823799792	0.18645631528060874	0.15353206420067594	0.15268895748569233	0.2635219106258453	0.19105899704744864	0.21155539643803264	0.18790416653153805	0.2064125492350975
ADAM9	0.15731314026785115	0.16486605495042944	0.14865237083814015	0.19034154095161326	0.15752659657771928	0.2116940137313537	0.08789553053748203	0.14737331318027058	0.13349325579461152	0.10348922462810224
ADAMTS1	0.15548215903040738	0.18054242250515368	0.10481068914376444	0.09983389213301493	0.07913339826616582	0.1940417809321999	0.07110736431469822	0.2771233909254704	0.11103343518655967	0.10674434306712874
ADAMTS16	0.10242061279980616	0.19676933783075254	0.043939474909154515	0.12283284252162313	0.19931899368483874	0.16260951997367726	0.26114527986756914	0.18659146733716145	0.32937683620728303	0.08617400014858265
ADAMTSL1	0.15678596222009145	0.18406479476186666	0.211498827298026	0.22743494862511	0.17973849745209344	0.29124450299239285	0.1634217556240545	0.19455971606758546	0.2277511676646229	0.1907391854890758
ADAP1	0.19477083202177112	0.15884301239340548	0.1781966112924251	0.25575789931537257	0.1934245243161777	0.1940603727983901	0.25540801353231685	0.19040237053267767	0.1914949950690819	0.19127379970089026
ADAR	0.1881638238191967	0.17514245967493827	0.1224669462968921	0.1533610968653842	0.19649736102181914	0.14536056241541628	0.2654899978876217	0.17746850916716422	0.16576949486357406	0.15571206229478404
ADARB1	0.10520552150185644	0.05214047091134135	0.15052817760038806	0.14978689916553414	0.13309399850509074	0.12575605100878215	0.09288652743475044	0.08822403697067606	0.12873121138458773	0.10185594513222908
ADCK1	0.3082301467603893	0.3007295478670717	0.07558207726110938	0.18723650067197192	0.21274807989958253	0.23610150756519946	0.357325647621502	0.10716250775291078	0.2797606992808781	0.2367296535545373
ADCK5	0.16352596484301365	0.13160653531580396	0.051435111362037635	0.20528341372657935	0.1419021100902503	0.1085487127837988	0.11073884820299362	0.1827932319060937	0.1251584451856018	0.14837494673151147
ADCY7	0.27918276637601336	0.07270442976894062	0.05937221239410851	0.249773641437304	0.11810898962494967	0.1206881095141494	0.15401386100517508	0.12123184455886996	0.13717129250934915	0.2121102903770752
ADD1	0.2367848049854661	0.16498473714647846	0.23301846429878065	0.19926271315865732	0.17208126746547844	0.171268622668257	0.22413824840625526	0.22863061075419885	0.21108306657696202	0.2717551471173661
ADD2	0.16018102555128907	0.1342682392172355	0.2529066414960113	0.2372048864479345	0.22734115851776185	0.1107367446906962	0.1626554069425588	0.208880558083257	0.17480589763575502	0.2269485189643328
ADD3	0.20633436955861886	0.1560607284726198	0.1878999199588488	0.1984110810911293	0.08593085099912602	0.20590421794153488	0.1649148159705534	0.15547332725947194	0.22156585023650527	0.19115865122875586
ADGRE5	0.17620322754842122	0.2149192724873576	0.17563039830078048	0.14964543222651386	0.1869810729511184	0.2579308786504031	0.13481764220810888	0.1283043121536708	0.09555338174310296	0.17822002257298716
ADGRG1	0.07964456749722003	0.18781603189501567	0.1927418828792764	0.17456043119482278	0.124462037903816	0.1304755343704454	0.10918786902224606	0.12244409132204648	0.1775544591476826	0.1484752171193971
ADGRG2	0.19987129119175245	0.13033616538283924	0.0941528156534636	0.14300879877626715	0.19382890587811635	0.17287854071439784	0.17948955010365025	0.1342091838130326	0.2106283267805379	0.12476144718528324
ADGRL2	0.2201697797745648	0.2565306250418709	0.247333509001412	0.20894609070207287	0.21448763901865894	0.1938911663528748	0.1695485042418027	0.17538487113679185	0.25371289860514185	0.23142318692729014
ADH1B	0.2183714441321425	0.3007343677942574	0.16987367859791022	0.21692812203702636	0.26523596444528025	0.2513702634693484	0.19706706007048136	0.1854739180254176	0.2737769559208129	0.26313296978117723
ADH5	0.17710489290375955	0.12789735043474518	0.17513879126853868	0.11254006866747393	0.11727368228148845	0.16138067166139167	0.22238453241987255	0.13441934991869814	0.11806688446839884	0.21990394835579527
ADI1	0.18753002350962766	0.15887803721133942	0.21357095929141545	0.2112162845140688	0.15880325389356315	0.19368639543016106	0.14753830786692268	0.16608889580181	0.1644642039436016	0.15940306832228185
ADIRF	0.09033909139894697	0.19290509700170727	0.1982187060197713	0.17521156133137306	0.23317896288357665	0.23298043263304524	0.23965326848856264	0.21920137569746206	0.1723040207391895	0.24891830934835135
ADK	0.1066580695606583	0.1562203001882396	0.12287345130750513	0.11598595173465565	0.2094615177404327	0.16734335321715574	0.0971346051421362	0.1859881263420044	0.1667000282606007	0.09141698934558876
ADNP	0.20482724109287373	0.20996804693819715	0.1937873048169572	0.15659789456741896	0.2323258886208384	0.2525435444536457	0.1852596966232453	0.26464919226770833	0.2642383846518228	0.21269169333196247
ADO	0.1652933548690524	0.13057356866175202	0.13029897522072362	0.12898135825891702	0.09148361083443077	0.13818101299925725	0.0943474930727426	0.22722254004490305	0.1743430613409365	0.19731418158515407
ADPGK	0.21717316323788488	0.175949276251557	0.12802386214171765	0.11208235462695333	0.1225534660249057	0.12933517359344346	0.12115844444118985	0.13641540742486494	0.11716486584783145	0.1679049865601847
ADPRH	0.13426126713982256	0.1177843272466078	0.11790433220765148	0.16995379033619787	0.1585145735853622	0.11534620630110555	0.11291587730453186	0.09871653267037997	0.2250652406941092	0.1533716993534427
