Gene_ID	0
A1BG	0.09022258454279389
A2M	0.15936771752917916
AAAS	0.058117100888314135
AACS	0.15195108039008284
AAK1	0.1408372926467356
AAMDC	0.14091062574251034
AAMP	0.22137093557205664
AAR2	0.16458112441736847
AARS	0.13386601312138333
AARS2	0.12044124076102382
AARSD1	0.14018498558233913
AASDHPPT	0.081212810002309
AASS	0.19861989122299592
AATF	0.1472212475624892
ABAT	0.1772137599228011
ABCA1	0.18015203223589754
ABCB10	0.13543809508626448
ABCB6	0.17250396834484488
ABCB7	0.18890710849492348
ABCB8	0.15062274835057166
ABCC1	0.16082781604949387
ABCC3	0.1892157944378538
ABCC4	0.1595815281052859
ABCD1	0.12926953679178008
ABCD3	0.12735047610327907
ABCD4	0.0922859831101732
ABCE1	0.136829308220275
ABCF1	0.1316003427321537
ABCF2	0.152707422286006
ABCF3	0.11464955058194702
ABHD10	0.1491661960297394
ABHD11	0.14285475676982817
ABHD12	0.11801530716678309
ABHD14B	0.14061181031975953
ABHD16A	0.11896585310239635
ABHD5	0.2018660006633918
ABI1	0.15395858263170625
ABI2	0.19518451092621789
ABI3	0.10655097938880609
ABI3BP	0.13644538590847077
ABLIM1	0.14317397104495658
ABR	0.09302170428196127
ABRACL	0.1218048555933134
ABRAXAS1	0.15494567371462573
ABRAXAS2	0.13390087711938453
ABT1	0.15343851080350074
ACAA1	0.20332038775063868
ACAA2	0.1975695967708477
ACACA	0.11109420845234556
ACAD10	0.14792486884075964
ACAD8	0.13709077033330075
ACAD9	0.2309689784549483
ACADM	0.18462301831576702
ACADS	0.18802048794309148
ACADSB	0.12813512483076744
ACADVL	0.16423723447412406
ACAP2	0.18210562410091186
ACAT1	0.14664033906404642
ACAT2	0.10759392069901565
ACBD3	0.14344691130772846
ACBD5	0.18278453216729434
ACBD6	0.10362226944325759
ACBD7	0.0944621268833038
ACE	0.1569876292177803
ACIN1	0.1197066219920481
ACLY	0.140219687830873
ACO1	0.10424404787593239
ACO2	0.13427366205007973
ACOT11	0.1913685632951267
ACOT13	0.16961055030265199
ACOT7	0.1845439708408706
ACOT8	0.11840381916386462
ACOT9	0.10812353465528018
ACOX1	0.12771885112373124
ACOX3	0.15460895937847088
ACP1	0.2191927723980566
ACP2	0.17855955729046719
ACP5	0.1321287809716269
ACP6	0.11656198986342871
ACPP	0.1307383807730381
ACSF2	0.10794892421828631
ACSF3	0.09837545639046413
ACSL1	0.09355919578376053
ACSL3	0.2098585879840373
ACSL4	0.16463973465249068
ACSL5	0.11545043816350996
ACSM3	0.11596887092754617
ACSS1	0.18860317468885351
ACSS2	0.21093700601087953
ACSS3	0.16606197619985577
ACTA1	0.12194201845072371
ACTBL2	0.1699359722386663
ACTG1	0.1636855641555636
ACTL6A	0.05528987231226318
ACTL8	0.1602605801455719
ACTN1	0.08761531832447317
ACTN4	0.09136910564192788
ACTR10	0.14186337588329917
ACTR1A	0.07297555060647946
ACTR1B	0.0913696960552524
ACTR2	0.12333583881731035
ACTR3	0.0980338713724389
ACTR3B	0.13254669339818997
ACTR5	0.18678167221617226
ACTR6	0.23179274422553756
ACTR8	0.21068009333921908
ACY1	0.14732297366412944
ACYP1	0.11996846553016426
ACYP2	0.19294848100551082
ADA	0.11512592952161543
ADA2	0.08412941723388545
ADAL	0.21445991129651318
ADAM10	0.11663133328369865
ADAM15	0.13663936649443792
ADAM17	0.12582165415444807
ADAM9	0.13936471927309854
ADAMTS1	0.19539963384739933
ADAMTS16	0.10430896848576544
ADAMTSL1	0.12279168328479072
ADAP1	0.17859483138137414
ADAR	0.1688284711874752
ADARB1	0.10710834411752594
ADCK1	0.24516027564146933
ADCK5	0.13443088608245377
ADCY7	0.2179285516715551
ADD1	0.1619129554603308
ADD2	0.14929507488130173
ADD3	0.17510788358450882
ADGRE5	0.161090017619138
ADGRG1	0.08930837956123758
ADGRG2	0.15831534969753505
ADGRL2	0.18316615730659738
ADH1B	0.10892160557770285
ADH5	0.14669100830845255
ADI1	0.12068265845853805
ADIRF	0.1487702373452
ADK	0.09176992474994297
ADNP	0.0814676044769666
ADO	0.1751848804050223
ADPGK	0.16709044792087688
ADPRH	0.10830462058215774
ADPRHL2	0.13331571639132436
ADRM1	0.16392240049274923
ADSL	0.19953811830404658
ADSS	0.15097111685494513
ADSSL1	0.16856875593949425
AEBP1	0.08827927083635068
AES	0.12249775147871211
AFAP1	0.12328031090469282
AFAP1L2	0.16593709250456734
AFDN	0.15800763652882976
AFF4	0.19920868809056685
AFG3L2	0.18729553247186176
AFM	0.09386156153283308
AFTPH	0.21036971968437054
AGAP1	0.10323955048766878
AGAP3	0.15525948672746798
AGFG1	0.12995867647811044
AGFG2	0.17809402424805537
AGK	0.11685294398251779
AGL	0.13043528964686493
AGO1	0.10517195947115203
AGO2	0.14692338653185533
AGO3	0.15554029280673254
AGPAT1	0.20023150027670603
AGPAT2	0.09233584679216753
AGPAT3	0.0748784255565024
AGPAT4	0.14976110286589062
AGPAT5	0.18199420836825742
AGPS	0.1266214152276928
AGR2	0.17038117474579587
AGR3	0.13032207947212573
AGRN	0.1202331951126492
AGT	0.08067675147873268
AGTRAP	0.18401951766919714
AHCTF1	0.1301467854040213
AHCY	0.09928793956988269
AHCYL1	0.16541561726905393
AHCYL2	0.2276852851386052
AHDC1	0.17832084083939176
AHNAK	0.11764133413636899
AHNAK2	0.1854679329332257
AHR	0.19218514693059358
AHSA1	0.14471049371489383
AHSG	0.11714309226232723
AHSP	0.06760389138675069
AIDA	0.138595109497741
AIF1	0.08837756650904793
AIF1L	0.14848160741036084
AIFM1	0.13890087844358148
AIFM2	0.12029624525126559
AIMP1	0.15718339449880936
AIMP2	0.12385709900281923
AIP	0.13688541153561248
AJUBA	0.25775886367592404
AK1	0.12696885999566151
AK2	0.14252669422288727
AK3	0.15879609457767596
AK4	0.16106703187472818
AK6	0.15325204094133354
AKAP1	0.16319552167694273
AKAP10	0.15076731204036653
AKAP11	0.1672143336586702
AKAP12	0.20159908956706704
AKAP13	0.2288446300718194
AKAP17A	0.19950552888399803
AKAP8	0.09875926164639838
AKAP8L	0.1764221066282425
AKAP9	0.12012546090485013
AKR1A1	0.17624157706155555
AKR1B1	0.10271425733092486
AKR1C2	0.10925310137309845
AKR1C3	0.16976357665533376
AKR7A2	0.1328546700617994
AKT1	0.14733682505265355
AKT1S1	0.09475209943170709
AKT2	0.11947322521693618
AKTIP	0.18938935126010137
ALAD	0.09519112625564868
ALB	0.061185048210244744
ALCAM	0.22703567874723005
ALDH16A1	0.19241731295568373
ALDH18A1	0.15034119049210082
ALDH1A1	0.13267885084505876
ALDH1A2	0.19539026958671987
ALDH1A3	0.10886403962652652
ALDH1B1	0.1580712942477435
ALDH1L1	0.28353745795113927
ALDH1L2	0.12276349724767528
ALDH2	0.189826631044027
ALDH3A2	0.16956270157213552
ALDH3B1	0.22115857650059279
ALDH4A1	0.2060543839302079
ALDH5A1	0.17628347688353715
ALDH6A1	0.11662323969486786
ALDH7A1	0.17477390461701886
ALDH9A1	0.11699622293092182
ALDOA	0.14129186476222994
ALDOC	0.1731518407162816
ALG1	0.0962835965347897
ALG10	0.1467940767611156
ALG11	0.18199524898988567
ALG12	0.1799636355237957
ALG13	0.1880224547542711
ALG2	0.1056943097854841
ALG3	0.20144691002808382
ALG5	0.1050788307111573
ALG6	0.1760579398025073
ALG8	0.1588527222358523
ALG9	0.16735424728171275
ALKBH4	0.27126109658115466
ALKBH5	0.20065416003808606
ALKBH7	0.18635293436037786
ALOX5	0.10122964379084658
ALPL	0.14029579296362604
ALS2	0.11201353720567425
ALYREF	0.11440856797941365
AMACR	0.15766463265919206
AMBP	0.08654977122572483
AMDHD2	0.08314050944828284
AMPD2	0.14366602092171277
AMPD3	0.1030474499970142
AMT	0.23204312432455632
AMY1A	0.22577793901955392
AMZ2	0.14404572680163882
ANAPC1	0.1520933067453421
ANAPC2	0.17044720728573337
ANAPC4	0.14701050009767255
ANAPC5	0.1649678387590123
ANAPC7	0.12911436865653764
ANG	0.07834756974417356
ANGEL2	0.20344692911217144
ANGPTL2	0.08397461174084048
ANK1	0.10606079866526537
ANK2	0.10916489595891259
ANK3	0.179525915353771
ANKFY1	0.16367114054286178
ANKHD1	0.13107421669357616
ANKIB1	0.14211220038484623
ANKLE2	0.20419788561186308
ANKMY2	0.11141044425751367
ANKRD13A	0.14509340641467527
ANKRD17	0.16176147211827988
ANKRD28	0.20802286385991026
ANKRD44	0.09948859651561216
ANKRD52	0.25699865981843883
ANKRD54	0.24702654335453106
ANKS1A	0.1327482202263957
ANKZF1	0.13197782001364902
ANLN	0.09229339123778693
