Gene_ID	0	1	2	3	4	5	6	7	8	9
A1BG	0.09022258454279387	0.0615147392880843	0.06704060781182943	0.1177545564057178	0.08299421850390136	0.057922296595192185	0.0783535397348689	0.08767593370878676	0.0855148512416211	0.08988465451966526
A2M	0.15936771752917914	0.10417643411847777	0.12601191676189705	0.1500062730687105	0.10210645074112144	0.11084777443923394	0.1047000154051284	0.11269324981638112	0.1050961837906889	0.14219343644374152
AAAS	0.058117100888314135	0.09591511012193016	0.09940270837534916	0.08759892650105107	0.06587842449418957	0.08158555693622382	0.06690171625211502	0.10422568752667576	0.06991520990394279	0.16007276960158434
AACS	0.15195108039008284	0.18356620708306196	0.16893258928663896	0.163956681304096	0.19415946323816835	0.15903525239627045	0.1421863685310896	0.13938202882920472	0.15796806503838767	0.17918847157308726
AAK1	0.1408372926467356	0.12392030314225608	0.1587455594779097	0.1625608639574295	0.13169793847325226	0.21742632196182932	0.11625469534851254	0.1758552778151877	0.1447097156285718	0.2055947563171321
AAMDC	0.14091062574251034	0.14966388034166553	0.17451581217192447	0.1764425743851605	0.20244420187721945	0.14194915680712708	0.15455455441191826	0.20096101957360907	0.17368338017797547	0.15148016564102804
AAMP	0.22137093557205664	0.2273397720577192	0.2065603722663183	0.25563300018608714	0.20646070735905694	0.16073863383363393	0.19310994058219227	0.2097405960593418	0.18324462187890955	0.20421505328738013
AAR2	0.16458112441736847	0.1272605254922072	0.1398324931734057	0.18710706487175552	0.11723463801778228	0.11269069574169037	0.18045913482531506	0.0984858258135758	0.1401677388030241	0.13918749053728774
AARS	0.13386601312138333	0.1783137313455895	0.1244310189485968	0.21352975457347914	0.13545344600075007	0.11947080389074001	0.18424933601548715	0.17166991178549834	0.14926818058241767	0.2092588024065513
AARS2	0.12044124076102382	0.15312257830214612	0.13749856081167516	0.14284240628846565	0.1253943134766022	0.16257582308550253	0.1123913590467405	0.12917258306035306	0.1220987662425617	0.13847137845116514
AARSD1	0.14018498558233913	0.1421457677553091	0.16632981647871914	0.166011704765727	0.11187749725184344	0.16611209314206565	0.13919689258223594	0.16197632211183888	0.16519437097802372	0.2176216789088853
AASDHPPT	0.08121281000230901	0.11040413449427228	0.13400802347906693	0.11917516422089648	0.14465711446775906	0.11954052596958395	0.15253430791937705	0.12270907273163895	0.07822656638513592	0.12458197134234825
